,hscode,volume,eight_bits
5684,10063030003,1000,10063030
5685,10063030003,1000,10063030
5686,10063040001,4400,10063040
5687,10063040001,2400,10063040
5688,10063099601,31200,10063099
5689,10063040001,1200,10063040
5690,10063040001,10000,10063040
5691,10063040001,3000,10063040
5692,10063040001,1500,10063040
5693,10063040001,2000,10063040
5694,10062090612,5400,10062090
5695,10062090612,100,10062090
5696,10062090504,900,10062090
5697,10062090504,600,10062090
5698,10062010500,900,10062010
5699,10062010500,600,10062010
5700,10063040500,4500,10063040
5701,10063040500,500,10063040
5702,10062010500,6300,10062010
5703,10062010500,200,10062010
5704,10063040001,462,10063040
5705,10063040001,252,10063040
5706,10063040001,464,10063040
5707,10063030003,380,10063030
5708,10063030003,500,10063030
5709,10063040001,1000,10063040
5710,10063099001,270,10063099
5711,10063030003,400,10063030
5712,10063099001,324,10063099
5713,10063040001,277,10063040
5714,10063040001,185,10063040
5715,10063040001,555,10063040
5716,10063099010,840,10063099
5717,10063099001,900,10063099
5718,10063099001,80,10063099
5719,10063030003,942,10063030
5720,10063030003,1884,10063030
5721,10063030003,471,10063030
5722,10063030003,942,10063030
5723,10063099010,2000,10063099
5724,10063099012,2000,10063099
5725,10063040001,19295,10063040
5726,10063040001,640,10063040
5727,10063040001,1430,10063040
5728,10063040001,884,10063040
5729,10063040001,500,10063040
5730,10063040001,2520,10063040
5731,10063040001,19295,10063040
5732,10063040001,1678,10063040
5733,10063040001,3768,10063040
5734,10063030003,200,10063030
5735,10063040001,19295,10063040
5736,10063040001,3375,10063040
5737,10063040001,2580,10063040
5738,10063099001,230,10063099
5739,10063040001,1200,10063040
5740,10063040001,600,10063040
5741,10063040001,3060,10063040
5742,10063099012,79500,10063099
5743,10063040001,11750,10063040
5744,10063040001,3700,10063040
5745,10063040001,9185,10063040
5746,10063040001,11227,10063040
5747,10063099001,21500,10063099
5748,10064090005,31200,10064090
5749,10063040001,150,10063040
5750,10063030003,120,10063030
5751,10063030003,180,10063030
5752,10063030003,150,10063030
5753,10062090618,40,10062090
5754,10062090609,50,10062090
5755,10063099010,120,10063099
5756,10063099001,240,10063099
5757,10064090003,670,10064090
5758,10064090003,840,10064090
5759,10063040001,20593,10063040
5760,10063040001,20593,10063040
5761,10063040001,17252,10063040
5762,10063040001,10442,10063040
5763,10063040001,11108,10063040
5764,10063040001,20593,10063040
5765,10063040001,19976,10063040
5766,10063040001,17252,10063040
5767,10064090003,392,10064090
5768,10064090003,900,10064090
5769,10063040001,2665,10063040
5770,10063040001,2665,10063040
5771,10063040001,2100,10063040
5772,10063040001,100,10063040
5773,10063040001,6078,10063040
5774,10062010001,50,10062010
5775,10063040001,2000,10063040
5776,10063040001,180,10063040
5777,10063040001,950,10063040
5778,10063040001,1075,10063040
5779,10063040001,90,10063040
5780,10063040001,855,10063040
5781,10063040001,588,10063040
5782,10063040001,1000,10063040
5783,10063040001,1150,10063040
5784,10063040001,50,10063040
5785,10063099001,525,10063099
5786,10063040001,860,10063040
5787,10063040001,1000,10063040
5788,10063040001,185,10063040
5789,10063040001,185,10063040
5790,10063040001,324,10063040
5791,10063040001,860,10063040
5792,10064090003,162,10064090
5793,10063040001,400,10063040
5794,10063040001,210,10063040
5795,10063030003,420,10063030
5796,10063030003,168,10063030
5797,10062010001,210,10062010
5798,10063040001,1075,10063040
5799,10063040001,1075,10063040
5800,10063040001,1075,10063040
5801,10063040001,1075,10063040
5802,10063091002,125,10063091
5803,10063091002,50,10063091
5804,10063099001,125,10063099
5805,10063099001,50,10063099
5806,10063099001,40,10063099
5807,10063099001,875,10063099
5808,10063099001,17110,10063099
5809,10063099001,35339,10063099
5810,10063040001,17179,10063040
5811,10063040500,39000,10063040
5812,10063099001,17110,10063099
5813,10063099001,34359,10063099
5814,10063099001,34359,10063099
5815,10063040001,17110,10063040
5816,10064090005,100,10064090
5817,10064090005,120,10064090
5818,10063040001,300,10063040
5819,10063040001,650,10063040
5820,10063040001,240,10063040
5821,10063030003,250,10063030
5822,10062010001,100,10062010
5823,10062090613,100,10062090
5824,10062090618,80,10062090
5825,10063099001,1195,10063099
5826,10063040001,1075,10063040
5827,10063040001,1075,10063040
5828,10063040001,1075,10063040
5829,10062010001,1184,10062010
5830,10062010001,850,10062010
5831,10063040001,1500,10063040
5832,10063040001,1200,10063040
5833,10063040001,2718,10063040
5834,10063040001,1050,10063040
5835,10062090618,210,10062090
5836,10063030003,315,10063030
5837,10063040001,225,10063040
5838,10063040001,1840,10063040
5839,10063040001,21000,10063040
5840,10063040001,150,10063040
5841,10062090618,200,10062090
5842,10063030003,520,10063030
5843,10063040001,200,10063040
5844,10063040001,1440,10063040
5845,10063040001,750,10063040
5846,10063040001,240,10063040
5847,10063040001,5550,10063040
5848,10063040001,6900,10063040
5849,10064090006,32000,10064090
5850,10063040001,855,10063040
5851,10063040001,855,10063040
5852,10063040001,5520,10063040
5853,10063099001,850,10063099
5854,10063099001,850,10063099
5855,10063099001,850,10063099
5856,10063099090,9,10063099
5857,10063099090,1,10063099
5858,10063099090,1,10063099
5859,10063099090,1,10063099
5860,10063099090,1,10063099
5861,10063099090,1,10063099
5862,10063099090,1,10063099
5863,10063099090,1,10063099
5864,10063099090,1,10063099
5865,10063099090,1,10063099
5866,10063099090,1,10063099
5867,10063099090,1,10063099
5868,10063099090,1,10063099
5869,10063099090,1,10063099
5870,10063099090,1,10063099
5871,10063099090,1,10063099
5872,10063099090,1,10063099
5873,10063099090,1,10063099
5874,10063099090,1,10063099
5875,10063099090,1,10063099
5876,10063099090,1,10063099
5877,10063091001,100000,10063091
5878,10063099012,140000,10063099
5879,10063099012,99988,10063099
5880,10063099012,20000,10063099
5881,10063099012,27500,10063099
5882,10063099012,5000,10063099
5883,10063099012,25556,10063099
5884,10063099012,43750,10063099
5885,10063099010,15000,10063099
5886,10063040001,1075,10063040
5887,10063040001,860,10063040
5888,10063099001,1025,10063099
5889,10063099001,1025,10063099
5890,10063040001,6600,10063040
5891,10063040001,1500,10063040
5892,10063040001,1500,10063040
5893,10063040001,700,10063040
5894,10063040001,42676,10063040
5895,10064090012,5200,10064090
5896,10063099007,50,10063099
5897,10051000000,28,10051000
5898,10051000000,50,10051000
5899,10063040001,20000,10063040
5900,10063040001,1600,10063040
5901,10063040001,4000,10063040
5902,10063040001,1000,10063040
5903,10063040001,500,10063040
5904,10063040001,3000,10063040
5905,10063030003,2000,10063030
5906,10063030003,4200,10063030
5907,10062090618,500,10062090
5908,10063099012,240,10063099
5909,10062090612,300,10062090
5910,10063099001,1200,10063099
5911,10063099001,300,10063099
5912,10063099001,300,10063099
5913,10063040001,850,10063040
5914,10063040001,1800,10063040
5915,10063040001,1100,10063040
5916,10063040001,1400,10063040
5917,10063040001,750,10063040
5918,10063040001,300,10063040
5919,10063099001,1581,10063099
5920,10063099012,1300,10063099
5921,10063099001,3300,10063099
5922,10063099001,1680,10063099
5923,10063099001,1400,10063099
5924,10063099001,1100,10063099
5925,10063099001,840,10063099
5926,10063099090,1,10063099
5927,10063099090,1,10063099
5928,10063099090,1,10063099
5929,10063099090,1,10063099
5930,10063099090,1,10063099
5931,10063099090,1,10063099
5932,10063099601,90000,10063099
5933,10063099601,110000,10063099
5934,10063099601,80000,10063099
5935,10063099601,20000,10063099
5936,10063099601,130000,10063099
5937,10063099012,97731,10063099
5938,10063099012,119913,10063099
5939,10063030006,50,10063030
5940,10063099001,250,10063099
5941,10063099007,300,10063099
5942,10063040001,18144,10063040
5943,10063040001,24970,10063040
5944,10063040001,5126,10063040
5945,10063040001,11249,10063040
5946,10063040001,3742,10063040
5947,10063040001,3470,10063040
5948,10063040001,38783,10063040
5949,10063040001,3750,10063040
5950,10063040001,5300,10063040
5951,10063040001,14600,10063040
5952,10063040001,9247,10063040
5953,10063040001,120,10063040
5954,10063040001,120,10063040
5955,10063040001,2700,10063040
5956,10063040001,1800,10063040
5957,10063040001,3600,10063040
5958,10063040001,600,10063040
5959,10063040001,500,10063040
5960,10063040001,660,10063040
5961,10063040001,1710,10063040
5962,10063099001,1000,10063099
5963,10063099001,2500,10063099
5964,10063040001,2000,10063040
5965,10063099001,2926,10063099
5966,10064090006,1652,10064090
5967,10063040001,3600,10063040
5968,10063040001,1560,10063040
5969,10063040001,600,10063040
5970,10063040001,200,10063040
5971,10063040001,150,10063040
5972,10063030003,100,10063030
5973,10062010001,20,10062010
5974,10062010001,20,10062010
5975,10063040001,880,10063040
5976,10063040001,2700,10063040
5977,10063040001,3600,10063040
5978,10063030003,880,10063030
5979,10063040001,44000,10063040
5980,10063099001,40,10063099
5981,10063040001,1125,10063040
5982,10063099013,260000,10063099
5983,10063099003,740,10063099
5984,10063099003,250,10063099
5985,10063030003,200,10063030
5986,10063040001,19295,10063040
5987,10063040001,19295,10063040
5988,10063099003,940,10063099
5989,10064090003,1000,10064090
5990,10064090005,1000,10064090
5991,10063040001,6250,10063040
5992,10063040001,2000,10063040
5993,10063099003,940,10063099
5994,10063099001,60,10063099
5995,10063099001,40,10063099
5996,10063099012,520000,10063099
5997,10063091001,25000,10063091
5998,10063091001,12500,10063091
5999,10063099010,11877,10063099
6000,10063099010,8118,10063099
6001,10063099001,5527,10063099
6002,10063099001,20430,10063099
6003,10063099012,4160,10063099
6004,10063099014,925,10063099
6005,10063099012,39520,10063099
6006,10063099012,10000,10063099
6007,10063099012,2400,10063099
6008,10062090613,30,10062090
6009,10062090619,20,10062090
6010,10064090005,1704,10064090
6011,10064090005,6134,10064090
6012,10062010001,5454,10062010
6013,10063030003,150,10063030
6014,10063030003,250,10063030
6015,10063040001,41805,10063040
6016,10063040001,319020,10063040
6017,10063040001,49080,10063040
6018,10063040001,25000,10063040
6019,10063099001,19500,10063099
6020,10063099001,18972,10063099
6021,10063099001,19500,10063099
6022,10063099001,19500,10063099
6023,10063099001,19500,10063099
6024,10051000000,908,10051000
6025,10051000000,908,10051000
6026,10063099012,3120,10063099
6027,10063099012,2080,10063099
6028,10063099012,5200,10063099
6029,10063099013,1000,10063099
6030,10063099003,610,10063099
6031,10063099012,10400,10063099
6032,10063099012,22000,10063099
6033,10063099013,130000,10063099
6034,10063099003,940,10063099
6035,10063040500,36000,10063040
6036,10063040001,80,10063040
6037,10063040001,5300,10063040
6038,10063040001,400,10063040
6039,10063040001,1537,10063040
6040,10063040001,38,10063040
6041,10063040001,320,10063040
6042,10063040001,160,10063040
6043,10063040001,280,10063040
6044,10063030003,3130,10063030
6045,10063030003,1500,10063030
6046,10063030003,1000,10063030
6047,10062090618,500,10062090
6048,10063040001,62707,10063040
6049,10062090615,72000,10062090
6050,10062090615,12000,10062090
6051,10064090600,28000,10064090
6052,10063040001,39725,10063040
6053,10063099012,860,10063099
6054,10063040001,5520,10063040
6055,10063040001,864,10063040
6056,10063040001,2000,10063040
6057,10063040001,1728,10063040
6058,10063040001,1466,10063040
6059,10063040001,281,10063040
6060,10063040001,2752,10063040
6061,10063040001,550,10063040
6062,10063040001,1880,10063040
6063,10063040001,2190,10063040
6064,10063040001,730,10063040
6065,10063040001,449,10063040
6066,10063040001,3000,10063040
6067,10063040001,670,10063040
6068,10062090601,200,10062090
6069,10063040001,2680,10063040
6070,10063040001,2100,10063040
6071,10063040001,2064,10063040
6072,10063040001,138,10063040
6073,10063040001,1760,10063040
6074,10063099007,2500,10063099
6075,10063040001,18285,10063040
6076,10063099001,73140,10063099
6077,10063040001,17670,10063040
6078,10063099001,17670,10063099
6079,10063099001,18285,10063099
6080,10063099001,13163,10063099
6081,10063099001,17110,10063099
6082,10063099012,22000,10063099
6083,10063099090,1,10063099
6084,10062010505,670,10062010
6085,10062010505,60,10062010
6086,10063099001,5200,10063099
6087,10063040001,8000,10063040
6088,10063040001,6000,10063040
6089,10063040001,6000,10063040
6090,10063099001,19976,10063099
6091,10063099001,19976,10063099
6092,10063099001,19935,10063099
6093,10063099001,19976,10063099
6094,10063099013,3570,10063099
6095,10063040001,2000,10063040
6096,10063040001,6000,10063040
6097,10063040001,14750,10063040
6098,10063040001,2500,10063040
6099,10063099001,400,10063099
6100,10063030003,300,10063030
6101,10063030003,150,10063030
6102,10063030003,100,10063030
6103,10063040001,12258,10063040
6104,10063040001,9080,10063040
6105,10063040001,7945,10063040
6106,10063040001,7945,10063040
6107,10063040001,2270,10063040
6108,10062090601,85,10062090
6109,10063040001,22998,10063040
6110,10063040001,26760,10063040
6111,10063040001,12000,10063040
6112,10063040001,14000,10063040
6113,10062090601,40,10062090
6114,10063099001,1040,10063099
6115,10063040001,23640,10063040
6116,10063040001,48,10063040
6117,10063099013,952,10063099
6118,10051000000,41540,10051000
6119,10051000000,44280,10051000
6120,10051000000,51080,10051000
6121,10063099600,200,10063099
6122,10063040001,800,10063040
6123,15119039000,600,15119039
6124,10063091001,15600,10063091
6125,10063099010,20000,10063099
6126,10063091001,15600,10063091
6127,10063091001,5000,10063091
6128,10063040001,1140,10063040
6129,10063040001,17736,10063040
6130,10063040001,17736,10063040
6131,10063040001,15889,10063040
6132,10063099001,2000,10063099
6133,10064090003,1145,10064090
6134,10063040001,1145,10063040
6135,10063030003,780,10063030
6136,10062090618,588,10062090
6137,10063040001,700,10063040
6138,10063040001,700,10063040
6139,10063030003,1536,10063030
6140,10062010001,294,10062010
6141,10063030003,20,10063030
6142,10062090613,25,10062090
6143,10062090630,40,10062090
6144,10062090607,504,10062090
6145,10062010001,504,10062010
6146,10062090613,850,10062090
6147,10063099001,10,10063099
6148,10063099012,1500,10063099
6149,10063099012,1500,10063099
6150,10063099013,1833,10063099
6151,10063040001,900,10063040
6152,10063040001,3900,10063040
6153,10063099010,1100,10063099
6154,10063099001,8280,10063099
6155,10063099001,1840,10063099
6156,10063091003,920,10063091
6157,10063099001,900,10063099
6158,10063099001,694,10063099
6159,10063040001,1000,10063040
6160,10063040001,2290,10063040
6161,10063040001,231,10063040
6162,10063099012,1500,10063099
6163,10062090618,1000,10062090
6164,10063099012,5200,10063099
6165,10063091001,100,10063091
6166,10063030003,150,10063030
6167,10062090001,1,10062090
6168,10063099001,1250,10063099
6169,10063030003,880,10063030
6170,10051000000,200000,10051000
6171,10051000000,139000,10051000
6172,10063030006,50,10063030
6173,10063099001,250,10063099
6174,10063099007,300,10063099
6175,10064090005,520,10064090
6176,10062090606,864,10062090
6177,10063091001,1560,10063091
6178,10063091001,1560,10063091
6179,10063040001,4010,10063040
6180,10062010001,150,10062010
6181,10062090600,1,10062090
6182,10063030003,1000,10063030
6183,10063040001,1760,10063040
6184,10063099012,100,10063099
6185,10063040001,14000,10063040
6186,10063040001,4000,10063040
6187,10063040001,5000,10063040
6188,10064090600,17000,10064090
6189,10064090600,8000,10064090
6190,10063040001,11340,10063040
6191,10063040001,31298,10063040
6192,10063040001,21319,10063040
6193,10063040001,42638,10063040
6194,10063099012,5200,10063099
6195,10063040001,11520,10063040
6196,10063040001,2800,10063040
6197,10063040001,2180,10063040
6198,10063040001,925,10063040
6199,10063040001,4600,10063040
6200,10063040001,850,10063040
6201,10063040001,850,10063040
6202,10063099001,1870,10063099
6203,10063040001,10000,10063040
6204,10063040001,2000,10063040
6205,10063099012,10400,10063099
6206,10063030003,1760,10063030
6207,10063040001,1760,10063040
6208,10063091001,1824,10063091
6209,10063099001,1100,10063099
6210,10063099090,1,10063099
6211,10063099090,1,10063099
6212,10063099090,1,10063099
6213,10063099090,1,10063099
6214,10063099090,1,10063099
6215,10063099090,1,10063099
6216,10063099090,1,10063099
6217,10063099090,1,10063099
6218,10063099090,1,10063099
6219,10063099090,1,10063099
6220,10063099090,1,10063099
6221,10063099090,1,10063099
6222,10063099090,1,10063099
6223,10063099090,1,10063099
6224,10063099090,1,10063099
6225,10063099090,1,10063099
6226,10063099090,1,10063099
6227,10063099090,1,10063099
6228,10063040001,7488,10063040
6229,10063040001,7040,10063040
6230,10063040001,494,10063040
6231,10063099012,20800,10063099
6232,10063099001,2,10063099
6233,10063040001,2,10063040
6234,10063091001,1250,10063091
6235,15119032000,30,15119032
6236,10062090001,20,10062090
6237,10063040001,15445,10063040
6238,10063040500,4200,10063040
6239,10063099011,6600,10063099
6240,10062090607,6600,10062090
6241,10063040001,5496,10063040
6242,10063091001,6000,10063091
6243,10063040001,4360,10063040
6244,10063040001,2775,10063040
6245,10064090005,1200,10064090
6246,10063099001,150,10063099
6247,10063091002,110,10063091
6248,10063030003,200,10063030
6249,10063030003,100,10063030
6250,10063099001,50,10063099
6251,10063099001,83,10063099
6252,10064090005,13000,10064090
6253,10063099012,650000,10063099
6254,10063099001,1020,10063099
6255,10062090607,420,10062090
6256,10062090613,1600,10062090
6257,10063099001,53009,10063099
6258,10063099001,34219,10063099
6259,10063040001,200,10063040
6260,10063040001,1027,10063040
6261,10062010001,400,10062010
6262,10063040001,1000,10063040
6263,10063040001,1200,10063040
6264,10063091001,26000,10063091
6265,10063091001,7413,10063091
6266,10063091001,1050,10063091
6267,10063040001,1100,10063040
6268,10063040001,3420,10063040
6269,10063040001,2350,10063040
6270,10063099001,60000,10063099
6271,10063099012,30000,10063099
6272,10063040001,18500,10063040
6273,10063040001,4500,10063040
6274,10064090003,250000,10064090
6275,10063099012,1040,10063099
6276,10064090005,7350,10064090
6277,10063040001,500,10063040
6278,10063040001,6300,10063040
6279,10063040001,500,10063040
6280,10063030003,60,10063030
6281,10063030003,50,10063030
6282,10063030003,186,10063030
6283,10063030003,20,10063030
6284,10063099012,960,10063099
6285,10063040001,800,10063040
6286,10063040001,13700,10063040
6287,10063040001,5000,10063040
6288,10063030003,200,10063030
6289,10063040001,42676,10063040
6290,10064090003,17892,10064090
6291,10063040001,18900,10063040
6292,10063040001,22500,10063040
6293,10063040001,22500,10063040
6294,10063099001,1200,10063099
6295,10064090005,7280,10064090
6296,10063030003,925,10063030
6297,10063030003,500,10063030
6298,10063030003,340,10063030
6299,10063099001,1800,10063099
6300,10063099001,925,10063099
6301,10063099005,1200,10063099
6302,10063040001,800,10063040
6303,10063030003,50,10063030
6304,10062090607,250,10062090
6305,10063040001,1840,10063040
6306,10063091003,1077,10063091
6307,10063091001,482,10063091
6308,10063040001,24100,10063040
6309,10062090606,60000,10062090
6310,10063040001,20880,10063040
6311,10063040001,20000,10063040
6312,10062010515,80,10062010
6313,10063040001,6000,10063040
6314,10063040001,5760,10063040
6315,10063099012,1075,10063099
6316,10063040001,2610,10063040
6317,10063040001,1305,10063040
6318,10063040001,2815,10063040
6319,10063040001,2200,10063040
6320,10063099001,12500,10063099
6321,10063099001,12500,10063099
6322,10063040001,18614,10063040
6323,10063030003,200,10063030
6324,10063099012,3120,10063099
6325,10063040001,44000,10063040
6326,10063040001,62928,10063040
6327,10063099001,3600,10063099
6328,10063099010,1800,10063099
6329,10063099001,1920,10063099
6330,10063040001,19000,10063040
6331,10063030003,120,10063030
6332,10063099001,1100,10063099
6333,10063099001,600,10063099
6334,10063040001,22000,10063040
6335,10063030003,50,10063030
6336,10063040001,450,10063040
6337,10062090618,400,10062090
6338,10063040001,1700,10063040
6339,10063040001,1700,10063040
6340,10063040001,350,10063040
6341,10063040001,600,10063040
6342,10063030003,150,10063030
6343,10063030003,100,10063030
6344,10063030003,460,10063030
6345,10063030003,400,10063030
6346,10063030003,50,10063030
6347,10063030003,200,10063030
6348,10063040001,800,10063040
6349,10063040001,1000,10063040
6350,10063030003,300,10063030
6351,10063030003,200,10063030
6352,10063030003,10000,10063030
6353,10063040001,500,10063040
6354,10063040001,700,10063040
6355,10064090003,22882,10064090
6356,10051000000,16,10051000
6357,10063040001,11500,10063040
6358,10063040001,11500,10063040
6359,10063099001,24000,10063099
6360,10063099001,20000,10063099
6361,10063099001,60000,10063099
6362,10062090610,100,10062090
6363,10062090622,300,10062090
6364,10062090632,150,10062090
6365,10063099603,250,10063099
6366,10063030003,300,10063030
6367,10063030003,200,10063030
6368,10063030003,400,10063030
6369,10063040001,22860,10063040
6370,10064090006,33000,10064090
6371,10063040001,3020,10063040
6372,10063040001,860,10063040
6373,10063040001,1075,10063040
6374,10063099010,3020,10063099
6375,10063040001,1075,10063040
6376,10063099010,20000,10063099
6377,15119036000,2920,15119036
6378,15119036000,4200,15119036
6379,15119036000,9600,15119036
6380,10063040001,11232,10063040
6381,10063040001,20520,10063040
6382,10063040001,4540,10063040
6383,10063030003,200,10063030
6384,10063030003,800,10063030
6385,10063099001,18972,10063099
6386,10063099001,1200,10063099
6387,10062090618,2000,10062090
6388,10063040001,5000,10063040
6389,10063091001,40000,10063091
6390,10063099001,30,10063099
6391,10063099001,700,10063099
6392,10063099001,1774,10063099
6393,10062010001,550,10062010
6394,10062090612,350,10062090
6395,10063099001,1799,10063099
6396,10063040001,1610,10063040
6397,10063040001,1812,10063040
6398,10063040001,300,10063040
6399,10063040001,1562,10063040
6400,10063099001,1512,10063099
6401,10063099012,1370,10063099
6402,10063040001,2085,10063040
6403,10063040001,1260,10063040
6404,10063099001,360,10063099
6405,10063099001,270,10063099
6406,10063099012,1550,10063099
6407,10063099001,1370,10063099
6408,10064090006,10000,10064090
6409,10063099012,1500,10063099
6410,10063099012,1500,10063099
6411,10063091001,10400,10063091
6412,10063091001,20800,10063091
6413,10063099015,250,10063099
6414,10063099015,240,10063099
6415,10063040500,75,10063040
6416,10062010500,75,10062010
6417,10062090609,75,10062090
6418,10063099015,1,10063099
6419,10063099015,1,10063099
6420,10063040500,1,10063040
6421,10062010500,1,10062010
6422,10062090609,1,10062090
6423,10063091001,520,10063091
6424,10063099012,354,10063099
6425,10063099012,648,10063099
6426,10063091001,6000,10063091
6427,10064090005,2400,10064090
6428,10063040001,650,10063040
6429,10063040001,400,10063040
6430,10063091001,10000,10063091
6431,10063091001,11111,10063091
6432,10063099010,1200,10063099
6433,10063099012,1500,10063099
6434,10063091001,2300,10063091
6435,10063040001,300,10063040
6436,10063040001,80,10063040
6437,10063040001,200,10063040
6438,10063040001,70,10063040
6439,10063030003,50,10063030
6440,10063030003,100,10063030
6441,10063030003,100,10063030
6442,10062010001,50,10062010
6443,10062090613,80,10062090
6444,10062090618,80,10062090
6445,10063040001,1660,10063040
6446,10063030003,392,10063030
6447,10063040001,1800,10063040
6448,10063040001,450,10063040
6449,10063040001,500,10063040
6450,10063030003,100,10063030
6451,10063030003,100,10063030
6452,10063030003,13500,10063030
6453,10063099012,23000,10063099
6454,10063040001,850,10063040
6455,10063040001,160,10063040
6456,10062090618,250,10062090
6457,10062090618,200,10062090
6458,10063030003,860,10063030
6459,10063040001,21338,10063040
6460,10063040001,21338,10063040
6461,10063099001,1800,10063099
6462,10063099001,900,10063099
6463,10062090018,960,10062090
6464,10063040001,200,10063040
6465,10063040001,200,10063040
6466,10063091002,200,10063091
6467,10063091002,120,10063091
6468,10062090607,120,10062090
6469,10062090613,120,10062090
6470,10063030003,3880,10063030
6471,10063040001,98310,10063040
6472,10063040001,15000,10063040
6473,10063040001,2000,10063040
6474,10063040001,21240,10063040
6475,10063040001,8340,10063040
6476,10063040001,2000,10063040
6477,10063040001,42140,10063040
6478,10063040001,15000,10063040
6479,10063040001,31840,10063040
6480,10063040001,3100,10063040
6481,10063099012,900,10063099
6482,10063091002,100,10063091
6483,10063040001,1600,10063040
6484,10063040001,160,10063040
6485,10063030003,80,10063030
6486,10063030003,50,10063030
6487,10063030006,13,10063030
6488,10063040001,20,10063040
6489,10063099007,73,10063099
6490,10063099007,90,10063099
6491,15119039000,708,15119039
6492,15119039000,1200,15119039
6493,10063099012,10400,10063099
6494,10064090006,10000,10064090
6495,10063099012,15000,10063099
6496,10063099012,6250,10063099
6497,10063099090,1,10063099
6498,10063099090,1,10063099
6499,10063099090,1,10063099
6500,10063099090,1,10063099
6501,10063099090,1,10063099
6502,10063099090,1,10063099
6503,10063099090,1,10063099
6504,10063099090,1,10063099
6505,10063099090,1,10063099
6506,10063099090,1,10063099
6507,10063099090,1,10063099
6508,10063099090,1,10063099
6509,10063099090,1,10063099
6510,10063099090,1,10063099
6511,10063099010,166898,10063099
6512,10063099012,50000,10063099
6513,10063099601,60000,10063099
6514,10063099001,2300,10063099
6515,10063091002,20800,10063091
6516,10063099001,11700,10063099
6517,10063040001,40,10063040
6518,10064090010,800,10064090
6519,10064090010,250,10064090
6520,10064090010,325,10064090
6521,10063040001,42200,10063040
6522,10063040001,1335,10063040
6523,10063040001,700,10063040
6524,10063040001,212,10063040
6525,10063040001,400,10063040
6526,10063040001,400,10063040
6527,10063040001,200,10063040
6528,10063040001,50,10063040
6529,10063040001,950,10063040
6530,10063030003,200,10063030
6531,10063040001,4300,10063040
6532,10063099012,11000,10063099
6533,10063040001,720,10063040
6534,10063040001,250,10063040
6535,10063099012,312000,10063099
6536,10063099012,520000,10063099
6537,10063099012,442000,10063099
6538,10063099001,2,10063099
6539,10063099012,182000,10063099
6540,10063099012,1144000,10063099
6541,10059010000,416,10059010
6542,10063040001,5675,10063040
6543,10063040001,10260,10063040
6544,10063030003,150,10063030
6545,10063040001,19500,10063040
6546,10063030003,50,10063030
6547,10051000000,72,10051000
6548,10063099012,52000,10063099
6549,10063099012,52000,10063099
6550,10063040001,1536,10063040
6551,10063040001,8000,10063040
6552,10063040001,2530,10063040
6553,10063040001,1536,10063040
6554,10063040001,12000,10063040
6555,10063099001,4410,10063099
6556,10063099012,1500,10063099
6557,10063040001,5000,10063040
6558,10063040001,800,10063040
6559,10063040001,1200,10063040
6560,10063099001,1050,10063099
6561,10063099001,1900,10063099
6562,10063099001,200,10063099
6563,10064090006,600,10064090
6564,10063030003,320,10063030
6565,10063030003,2,10063030
6566,10063040001,44000,10063040
6567,10063040001,22000,10063040
6568,10063099012,1500,10063099
6569,10063099012,1500,10063099
6570,10064090005,1200,10064090
6571,10064090005,2500,10064090
6572,10064090005,500,10064090
6573,10063040001,6900,10063040
6574,10063030003,120,10063030
6575,10063030003,200,10063030
6576,10063030003,100,10063030
6577,10063030003,80,10063030
6578,10063040001,2000,10063040
6579,10063040001,940,10063040
6580,10063040001,1000,10063040
6581,10063040001,4400,10063040
6582,10063040001,1467,10063040
6583,10063040001,440,10063040
6584,10063099001,440,10063099
6585,10063099010,920,10063099
6586,10063040001,1013,10063040
6587,10059010000,200,10059010
6588,10062090618,200,10062090
6589,10062090612,200,10062090
6590,10062090612,200,10062090
6591,10063030003,200,10063030
6592,10063030003,150,10063030
6593,10063030003,80,10063030
6594,10063040001,10000,10063040
6595,10063040001,10600,10063040
6596,10063040001,10000,10063040
6597,10063040001,2000,10063040
6598,10063040001,2400,10063040
6599,10063040001,30000,10063040
6600,10063030003,250,10063030
6601,10063030003,300,10063030
6602,10063030003,400,10063030
6603,10063040001,681,10063040
6604,10063040001,680,10063040
6605,10063040001,681,10063040
6606,10063040001,3405,10063040
6607,10063040001,17907,10063040
6608,10063040001,9997,10063040
6609,10063040001,13632,10063040
6610,10063040001,780,10063040
6611,10063040001,200,10063040
6612,10063040001,140,10063040
6613,10063040001,100,10063040
6614,10063040001,100,10063040
6615,10063040001,100,10063040
6616,10063040001,921,10063040
6617,10063040001,1842,10063040
6618,10063040001,17252,10063040
6619,10063030003,1798,10063030
6620,10063040001,22816,10063040
6621,10063040001,300,10063040
6622,10063040001,1300,10063040
6623,10063040001,80,10063040
6624,15119020000,100,15119020
6625,10063040001,20000,10063040
6626,10063040001,20000,10063040
6627,10063040001,20000,10063040
6628,10063030003,2000,10063030
6629,10063030003,4000,10063030
6630,10063030003,14000,10063030
6631,10063040001,22725,10063040
6632,10063040001,16000,10063040
6633,10063040001,4800,10063040
6634,10063030003,3632,10063030
6635,10063030003,3360,10063030
6636,10063030003,3272,10063030
6637,10063040001,11999,10063040
6638,10062090613,648,10062090
6639,10062090607,648,10062090
6640,10062010001,648,10062010
6641,10062090601,648,10062090
6642,10064090003,12000,10064090
6643,10064090003,6400,10064090
6644,10063040001,1760,10063040
